pair_id,label,filename_similarity,content_similarity,metadata_similarity,size_similarity,tfidf_similarity,embedding_similarity,sha256_match,overall_similarity,difficulty,geometric_cluster_id,is_labeled,uncertainty_score,difficulty_code
4434,0,0.6,0.4326,0.3959,0.4032,0.0372,0.0417,0.0,0.2686,Non-Duplicate,0,False,0.5,4
4435,0,0.4615,0.3958,0.3525,0.7058,0.0105,0.0108,0.0,0.2247,Non-Duplicate,2,False,0.5,4
4436,0,0.55,0.4303,0.5338,0.4247,0.0265,0.0271,0.0,0.271,Non-Duplicate,0,False,0.5,4
4437,0,0.6818,0.7287,0.2493,0.9307,0.2225,0.2379,0.0,0.4514,Non-Duplicate,2,False,0.5,4
4438,1,0.8182,1.0,0.9721,1.0,0.8687,0.8565,0.0,0.9175,Hard,1,False,0.5,2
4439,1,0.9302,1.0,1.0,1.0,0.9583,0.9587,0.0,0.9743,Easy,1,False,0.5,0
4440,1,0.8,0.9708,0.4333,1.0,0.9903,1.0,0.0,0.9107,Hard,3,False,0.5,2
4441,1,0.7547,0.9926,1.0,1.0,0.9667,0.9954,0.0,0.9636,Easy,1,False,0.5,0
4442,1,0.8444,1.0,0.5594,1.0,0.9748,0.9823,0.0,0.9305,Hard,3,False,0.5,2
4443,1,0.8444,0.9884,1.0,1.0,0.9855,0.9853,0.0,0.9738,Easy,1,False,0.5,0
4444,1,0.8889,1.0,0.3027,1.0,0.9527,0.9554,0.0,0.8984,Hard,3,False,0.5,2
4445,1,0.9302,1.0,0.6667,1.0,0.9534,0.9509,0.0,0.9382,Medium,3,False,0.5,1
4446,1,0.8837,1.0,0.5543,1.0,1.0,1.0,0.0,0.9438,Medium,3,False,0.5,1
4447,0,0.55,0.421,0.4178,0.401,0.0305,0.0321,0.0,0.2582,Non-Duplicate,0,False,0.5,4
4448,1,0.7869,0.9664,0.7667,1.0,0.8573,0.9001,0.0,0.8879,Hard,1,False,0.5,2
4449,1,0.8889,1.0,0.6667,1.0,0.9526,0.9528,0.0,0.9343,Medium,3,False,0.5,1
4450,0,0.5128,0.2816,0.3845,0.2382,0.0195,0.0212,0.0,0.1974,Non-Duplicate,0,False,0.5,4
4451,1,0.7547,1.0,0.6667,1.0,0.9479,0.9514,0.0,0.9194,Hard,3,False,0.5,2
4452,0,0.6667,0.4201,0.4178,0.4035,0.0297,0.0305,0.0,0.269,Non-Duplicate,0,False,0.5,4
4453,1,0.8889,0.9951,1.0,1.0,0.9759,0.9875,0.0,0.9786,Easy,1,False,0.5,0
4454,1,0.7692,0.9457,0.4333,1.0,0.8782,0.9357,0.0,0.858,Hard,3,False,0.5,2
4455,0,0.4545,0.3671,0.4137,0.316,0.0154,0.0165,0.0,0.2224,Non-Duplicate,0,False,0.5,4
4456,1,0.9268,1.0,0.6667,1.0,1.0,1.0,0.0,0.9593,Easy,3,False,0.5,0
4457,1,0.9268,0.9698,1.0,1.0,0.9771,0.9849,0.0,0.9734,Easy,1,False,0.5,0
4458,1,0.8837,1.0,0.6667,1.0,0.9849,0.9872,0.0,0.9487,Medium,3,False,0.5,1
4459,0,0.5128,0.3126,0.2804,0.2631,0.023,0.0243,0.0,0.1993,Non-Duplicate,0,False,0.5,4
4460,0,0.5,0.3801,0.1817,0.3418,0.0187,0.022,0.0,0.2103,Non-Duplicate,0,False,0.5,4
4461,1,0.9302,1.0,0.3895,1.0,0.9907,0.9965,0.0,0.929,Hard,3,False,0.5,2
4462,0,0.6,0.3353,0.2205,0.2645,0.0159,0.0168,0.0,0.2067,Non-Duplicate,0,False,0.5,4
4463,1,0.8571,1.0,1.0,1.0,0.9511,0.9651,0.0,0.9665,Easy,1,False,0.5,0
4464,0,0.4545,0.4102,0.1758,0.8583,0.0065,0.0088,0.0,0.21,Non-Duplicate,2,False,0.5,4
4465,1,0.8814,1.0,1.0,1.0,0.9994,0.9993,0.0,0.9878,Easy,1,False,0.5,0
4466,1,0.918,0.9839,0.6667,1.0,0.9945,0.9991,0.0,0.9513,Medium,3,False,0.5,1
4467,0,0.4444,0.4375,0.2699,0.0541,0.018,0.0167,0.0,0.2324,Non-Duplicate,0,False,0.5,4
4468,0,0.5641,0.3477,0.2018,0.3441,0.022,0.0233,0.0,0.2085,Non-Duplicate,0,False,0.5,4
4469,0,0.55,0.3844,0.6292,0.9473,0.0065,0.0053,0.0,0.2552,Non-Duplicate,2,False,0.5,4
4470,0,0.4651,0.4368,0.3653,0.4386,0.0215,0.0225,0.0,0.2458,Non-Duplicate,0,False,0.5,4
4471,0,0.4286,0.9011,0.2735,0.59,0.4093,0.4243,0.0,0.5728,Non-Duplicate,2,False,0.5,4
4472,1,0.8785,0.9703,0.6667,1.0,0.9921,0.9999,0.0,0.9422,Medium,3,False,0.5,1
4473,1,0.7451,1.0,1.0,1.0,0.9846,0.9976,0.0,0.9702,Easy,1,False,0.5,0
4474,0,0.4615,0.3402,0.3977,0.2966,0.0234,0.023,0.0,0.2154,Non-Duplicate,0,False,0.5,4
4475,0,0.4615,0.4072,0.4735,0.4064,0.0203,0.0205,0.0,0.2452,Non-Duplicate,0,False,0.5,4
4476,1,0.8837,1.0,0.5484,1.0,0.9922,0.9995,0.0,0.9412,Medium,3,False,0.5,1
4477,1,0.8511,1.0,0.6667,1.0,1.0,1.0,0.0,0.9518,Medium,3,False,0.5,1
4478,1,0.7667,0.9634,0.9895,1.0,0.9391,0.983,0.0,0.9442,Medium,1,False,0.5,1
4479,0,0.5946,0.3714,0.6534,0.3001,0.0223,0.0235,0.0,0.2651,Non-Duplicate,0,False,0.5,4
4480,1,0.7407,1.0,1.0,1.0,0.963,0.9626,0.0,0.9573,Easy,1,False,0.5,0
4481,0,0.3721,0.4353,0.3648,0.6558,0.0279,0.0283,0.0,0.2387,Non-Duplicate,2,False,0.5,4
4482,1,0.7719,0.9813,0.4927,1.0,0.9518,0.9949,0.0,0.9068,Hard,3,False,0.5,2
4483,0,0.4651,0.3753,0.3758,0.31,0.0188,0.0198,0.0,0.2241,Non-Duplicate,0,False,0.5,4
4484,1,0.7308,1.0,1.0,1.0,0.9824,0.9942,0.0,0.9675,Easy,1,False,0.5,0
4485,0,0.4651,0.4054,0.1904,0.3895,0.0192,0.0213,0.0,0.2165,Non-Duplicate,0,False,0.5,4
4486,0,0.5641,0.2772,0.3904,0.209,0.0201,0.0197,0.0,0.2014,Non-Duplicate,0,False,0.5,4
4487,0,0.4615,0.358,0.2151,0.3336,0.0226,0.026,0.0,0.2038,Non-Duplicate,0,False,0.5,4
4488,0,0.4444,0.4421,0.6151,0.7562,0.0135,0.018,0.0,0.2677,Non-Duplicate,2,False,0.5,4
4489,0,0.8163,0.6797,0.3909,0.8261,0.2094,0.2113,0.0,0.4532,Non-Duplicate,2,False,0.5,4
4490,0,0.4878,0.3935,0.1909,0.7956,0.0067,0.0049,0.0,0.2083,Non-Duplicate,2,False,0.5,4
4491,0,0.4651,0.3956,0.5114,0.3624,0.0187,0.0185,0.0,0.2445,Non-Duplicate,0,False,0.5,4
4492,1,0.8696,1.0,0.6667,1.0,0.9792,0.9836,0.0,0.9451,Medium,3,False,0.5,1
4493,0,0.4615,0.3059,0.3498,0.2911,0.018,0.0194,0.0,0.1966,Non-Duplicate,0,False,0.5,4
4494,1,0.8889,1.0,0.5648,1.0,0.9797,0.9872,0.0,0.9377,Medium,3,False,0.5,1
4495,0,0.7234,0.6017,0.3525,0.941,0.2532,0.2638,0.0,0.4343,Non-Duplicate,2,False,0.5,4
4496,0,0.55,0.4073,0.3137,0.382,0.0335,0.0351,0.0,0.2443,Non-Duplicate,0,False,0.5,4
4497,1,0.7308,0.9973,0.8658,1.0,0.9902,0.9952,0.0,0.9553,Easy,1,False,0.5,0
4498,1,0.7636,1.0,0.6667,1.0,1.0,1.0,0.0,0.943,Medium,3,False,0.5,1
4499,1,0.902,1.0,0.7667,1.0,0.9429,0.9415,0.0,0.9409,Medium,1,False,0.5,1
4500,0,0.619,0.3611,0.1804,0.3013,0.0247,0.0287,0.0,0.2182,Non-Duplicate,0,False,0.5,4
4501,1,0.7407,0.9554,0.4333,1.0,0.8459,0.8838,0.0,0.84,Hard,3,False,0.5,2
4502,0,0.5128,0.3973,0.2918,0.3382,0.0221,0.0238,0.0,0.2298,Non-Duplicate,0,False,0.5,4
4503,1,0.8889,1.0,1.0,1.0,1.0,1.0,0.0,0.9889,Easy,1,False,0.5,0
4504,1,0.8261,1.0,1.0,1.0,1.0,1.0,0.0,0.9826,Easy,1,False,0.5,0
4505,1,0.7308,0.9939,0.4333,1.0,0.9783,0.9989,0.0,0.9086,Hard,3,False,0.5,2
4506,1,0.9189,1.0,0.6667,1.0,0.9914,0.999,0.0,0.9562,Easy,3,False,0.5,0
4507,0,0.3571,0.4048,0.3548,0.0532,0.0183,0.0274,0.0,0.2229,Non-Duplicate,0,False,0.5,4
4508,0,0.4082,0.2198,0.279,0.0163,0.0432,0.0479,0.0,0.166,Non-Duplicate,0,False,0.5,4
4509,0,0.55,0.4165,0.4425,0.4076,0.0201,0.0222,0.0,0.2545,Non-Duplicate,0,False,0.5,4
4510,1,0.9302,1.0,1.0,1.0,0.9648,0.9674,0.0,0.9777,Easy,1,False,0.5,0
4511,1,0.8923,0.9964,0.4333,1.0,0.9998,1.0,0.0,0.9312,Hard,3,False,0.5,2
4512,0,0.4878,0.413,0.3658,0.4157,0.0177,0.0183,0.0,0.238,Non-Duplicate,0,False,0.5,4
4513,1,0.8889,1.0,0.7667,1.0,1.0,1.0,0.0,0.9656,Easy,1,False,0.5,0
4514,0,0.55,0.3615,0.2411,0.3106,0.0187,0.0203,0.0,0.2144,Non-Duplicate,0,False,0.5,4
4515,1,0.8837,1.0,1.0,1.0,0.9643,0.9794,0.0,0.9753,Easy,1,False,0.5,0
4516,0,0.5641,0.3409,0.3096,0.2342,0.0244,0.0271,0.0,0.2182,Non-Duplicate,0,False,0.5,4
4517,0,0.4737,0.4512,0.6091,0.7863,0.0107,0.0101,0.0,0.2709,Non-Duplicate,2,False,0.5,4
4518,0,0.4615,0.3252,0.3653,0.2782,0.0151,0.0163,0.0,0.2035,Non-Duplicate,0,False,0.5,4
4519,1,0.9048,0.9972,1.0,1.0,0.9728,0.9754,0.0,0.9778,Easy,1,False,0.5,0
4520,0,0.5714,0.4004,0.2708,0.3797,0.0231,0.0283,0.0,0.2358,Non-Duplicate,0,False,0.5,4
4521,0,0.4231,0.2787,0.4224,0.0135,0.0298,0.0275,0.0,0.1951,Non-Duplicate,0,False,0.5,4
4522,0,0.383,0.4298,0.6434,0.0527,0.03,0.0304,0.0,0.2666,Non-Duplicate,0,False,0.5,4
4523,0,0.6809,0.8025,0.5352,0.9976,0.3358,0.3501,0.0,0.5564,Non-Duplicate,2,False,0.5,4
4524,1,0.7547,0.9777,0.6667,1.0,0.8988,0.9277,0.0,0.8946,Hard,3,False,0.5,2
4525,1,0.9268,1.0,0.8703,1.0,0.99,0.9959,0.0,0.9764,Easy,1,False,0.5,0
4526,0,0.6111,0.3283,0.61,0.2302,0.0247,0.0259,0.0,0.2484,Non-Duplicate,0,False,0.5,4
4527,0,0.5,0.393,0.6196,0.7803,0.0073,0.0056,0.0,0.2525,Non-Duplicate,2,False,0.5,4
4528,0,0.4444,0.4062,0.411,0.6383,0.0121,0.012,0.0,0.2332,Non-Duplicate,2,False,0.5,4
4529,0,0.4762,0.9158,0.3256,0.6513,0.3678,0.3725,0.0,0.5672,Non-Duplicate,2,False,0.5,4
4530,1,0.9048,0.9839,0.7667,1.0,0.9774,0.998,0.0,0.9555,Easy,1,False,0.5,0
4531,1,0.7308,0.9583,0.8311,1.0,0.9334,0.9685,0.0,0.9186,Hard,1,False,0.5,2
4532,0,0.4878,0.4116,0.1735,0.3812,0.0221,0.0243,0.0,0.2206,Non-Duplicate,0,False,0.5,4
4533,1,0.8511,1.0,0.6667,1.0,1.0,1.0,0.0,0.9518,Medium,3,False,0.5,1
4534,0,0.5128,0.3566,0.2457,0.3491,0.0216,0.0215,0.0,0.2104,Non-Duplicate,0,False,0.5,4
4535,1,0.8333,1.0,1.0,1.0,0.9857,0.9983,0.0,0.9794,Easy,1,False,0.5,0
4536,0,0.4762,0.4384,0.2973,0.9073,0.0108,0.011,0.0,0.2357,Non-Duplicate,2,False,0.5,4
4537,1,0.7692,0.9654,0.5196,1.0,0.889,0.9227,0.0,0.8736,Hard,3,False,0.5,2
4538,0,0.3125,0.34,0.4315,0.012,0.0292,0.034,0.0,0.2075,Non-Duplicate,0,False,0.5,4
4539,0,0.3729,0.2714,0.2658,0.0179,0.0479,0.0502,0.0,0.1809,Non-Duplicate,0,False,0.5,4
4540,1,0.8261,1.0,0.3128,1.0,0.9626,0.9631,0.0,0.8971,Hard,3,False,0.5,2
4541,1,0.8889,1.0,0.2032,1.0,1.0,1.0,0.0,0.9092,Hard,3,False,0.5,2
4542,1,0.7547,1.0,1.0,1.0,0.9495,0.9504,0.0,0.9529,Medium,1,False,0.5,1
4543,1,0.8889,1.0,0.9566,1.0,0.939,0.9406,0.0,0.9574,Easy,1,False,0.5,0
4544,0,0.6,0.415,0.305,0.4126,0.0243,0.0266,0.0,0.2472,Non-Duplicate,0,False,0.5,4
4545,1,0.8511,1.0,0.7667,1.0,1.0,1.0,0.0,0.9618,Easy,1,False,0.5,0
4546,1,0.7451,0.994,0.6667,1.0,0.9568,0.9957,0.0,0.9274,Hard,3,False,0.5,2
4547,0,0.5714,0.2865,0.4091,0.2044,0.02,0.0227,0.0,0.2079,Non-Duplicate,0,False,0.5,4
4548,0,0.6667,0.3714,0.4712,0.3026,0.0337,0.0351,0.0,0.2592,Non-Duplicate,0,False,0.5,4
4549,1,0.8837,0.9818,1.0,1.0,0.944,0.9705,0.0,0.9621,Easy,1,False,0.5,0
4550,0,0.4878,0.4736,0.3479,0.8674,0.0302,0.0336,0.0,0.2636,Non-Duplicate,2,False,0.5,4
4551,0,0.3913,0.2733,0.3361,0.0112,0.0321,0.0262,0.0,0.1817,Non-Duplicate,0,False,0.5,4
4552,1,0.8718,1.0,1.0,1.0,1.0,1.0,0.0,0.9872,Easy,1,False,0.5,0
4553,0,0.5128,0.3041,0.2995,0.2629,0.0212,0.0217,0.0,0.1973,Non-Duplicate,0,False,0.5,4
4554,0,0.5789,0.3319,0.1854,0.2589,0.0234,0.0257,0.0,0.2036,Non-Duplicate,0,False,0.5,4
4555,0,0.5128,0.3132,0.5402,0.2732,0.0237,0.0251,0.0,0.2259,Non-Duplicate,0,False,0.5,4
4556,1,0.7407,0.9979,0.6667,1.0,0.9798,0.9981,0.0,0.9346,Medium,3,False,0.5,1
4557,1,0.7451,0.9974,0.7667,1.0,0.9929,0.9997,0.0,0.9484,Medium,1,False,0.5,1
4558,0,0.5128,0.3426,0.2429,0.3106,0.0192,0.0196,0.0,0.2042,Non-Duplicate,0,False,0.5,4
4559,1,0.8837,1.0,0.9356,1.0,0.9252,0.9242,0.0,0.9481,Medium,1,False,0.5,1
4560,1,0.8511,1.0,0.4114,1.0,0.9689,0.9766,0.0,0.9138,Hard,3,False,0.5,2
4561,0,0.5333,0.9226,0.3489,0.6443,0.3292,0.3413,0.0,0.5617,Non-Duplicate,2,False,0.5,4
4562,1,0.7667,1.0,0.7667,1.0,0.9923,0.9998,0.0,0.9514,Medium,1,False,0.5,1
4563,1,0.7308,0.9982,0.4333,1.0,0.9941,0.9998,0.0,0.9143,Hard,3,False,0.5,2
4564,1,0.8261,1.0,0.379,1.0,0.9953,0.9999,0.0,0.9193,Hard,3,False,0.5,2
4565,0,0.4615,0.3647,0.3096,0.3916,0.0171,0.0184,0.0,0.2127,Non-Duplicate,0,False,0.5,4
4566,1,0.7869,0.9609,0.6667,1.0,0.9169,0.9439,0.0,0.8997,Hard,3,False,0.5,2
4567,1,0.8444,1.0,0.4333,1.0,1.0,1.0,0.0,0.9278,Hard,3,False,0.5,2
4568,0,0.6,0.3704,0.616,0.3292,0.0173,0.0178,0.0,0.2591,Non-Duplicate,0,False,0.5,4
4569,1,0.7636,1.0,0.9151,1.0,0.9984,1.0,0.0,0.9675,Easy,1,False,0.5,0
4570,0,0.4167,0.2403,0.5603,0.048,0.0265,0.0308,0.0,0.1946,Non-Duplicate,0,False,0.5,4
4571,0,0.4615,0.4338,0.1676,0.7273,0.0246,0.0243,0.0,0.2258,Non-Duplicate,2,False,0.5,4
4572,0,0.4615,0.34,0.3991,0.291,0.0272,0.0286,0.0,0.2176,Non-Duplicate,0,False,0.5,4
4573,0,0.3714,0.2972,0.3881,0.0124,0.0299,0.0354,0.0,0.1945,Non-Duplicate,0,False,0.5,4
4574,0,0.6154,0.3196,0.3005,0.2803,0.0274,0.0303,0.0,0.2164,Non-Duplicate,0,False,0.5,4
4575,0,0.6,0.3264,0.1484,0.2231,0.0235,0.0236,0.0,0.1997,Non-Duplicate,0,False,0.5,4
4576,0,0.439,0.4548,0.6553,0.8755,0.0131,0.0123,0.0,0.2744,Non-Duplicate,2,False,0.5,4
4577,1,0.7451,0.9972,0.4333,1.0,0.9894,0.9992,0.0,0.9141,Hard,3,False,0.5,2
4578,0,0.5128,0.3909,0.39,0.3218,0.0379,0.0402,0.0,0.2446,Non-Duplicate,0,False,0.5,4
4579,0,0.5,0.4012,0.3288,0.567,0.016,0.0164,0.0,0.2306,Non-Duplicate,2,False,0.5,4
4580,1,0.7719,1.0,0.6667,1.0,0.9974,0.9996,0.0,0.9431,Medium,3,False,0.5,1
4581,1,0.8627,1.0,1.0,1.0,0.9978,0.9999,0.0,0.9857,Easy,1,False,0.5,0
4582,1,0.8696,1.0,0.4333,1.0,1.0,1.0,0.0,0.9303,Hard,3,False,0.5,2
4583,1,0.8444,0.9981,0.5562,1.0,0.9652,0.9713,0.0,0.925,Hard,3,False,0.5,2
4584,1,0.9302,1.0,1.0,1.0,0.9741,0.9767,0.0,0.9819,Easy,1,False,0.5,0
4585,0,0.5128,0.433,0.6005,0.4426,0.028,0.0284,0.0,0.2756,Non-Duplicate,0,False,0.5,4
4586,1,0.8261,1.0,1.0,1.0,0.9733,0.9815,0.0,0.9722,Easy,1,False,0.5,0
4587,1,0.8679,1.0,1.0,1.0,0.9539,0.9537,0.0,0.966,Easy,1,False,0.5,0
4588,0,0.5714,0.2917,0.353,0.2215,0.0186,0.0189,0.0,0.203,Non-Duplicate,0,False,0.5,4
4589,0,0.85,0.7131,0.6155,0.6273,0.4136,0.4317,0.0,0.5859,Non-Duplicate,3,False,0.5,4
4590,0,0.95,0.6593,0.3237,0.888,0.2611,0.2718,0.0,0.4778,Non-Duplicate,2,False,0.5,4
4591,1,0.76,0.9743,0.6667,1.0,0.9541,0.9966,0.0,0.9215,Hard,3,False,0.5,2
4592,1,0.8837,1.0,0.6164,1.0,0.9869,0.9863,0.0,0.944,Medium,3,False,0.5,1
4593,1,0.8718,1.0,0.6055,1.0,0.975,0.9938,0.0,0.9402,Medium,3,False,0.5,1
4594,0,0.5128,0.2479,0.2269,0.1872,0.0209,0.0228,0.0,0.1705,Non-Duplicate,0,False,0.5,4
4595,0,0.95,0.7211,0.2813,0.9859,0.434,0.4442,0.0,0.5729,Non-Duplicate,3,False,0.5,4
4596,1,0.8261,0.9918,0.6667,1.0,0.9834,0.9959,0.0,0.9414,Medium,3,False,0.5,1
4597,1,0.8444,1.0,1.0,1.0,0.9938,0.997,0.0,0.9823,Easy,1,False,0.5,0
4598,1,0.9268,1.0,1.0,1.0,0.9317,0.9245,0.0,0.9605,Easy,1,False,0.5,0
4599,0,0.5789,0.3903,0.2256,0.3556,0.03,0.0281,0.0,0.2302,Non-Duplicate,0,False,0.5,4
4600,0,0.45,0.3237,0.6329,0.2411,0.0268,0.0253,0.0,0.2333,Non-Duplicate,0,False,0.5,4
4601,1,0.7407,0.9757,0.6667,1.0,0.9485,0.9927,0.0,0.9179,Hard,3,False,0.5,2
4602,0,0.5,0.4288,0.3831,0.9087,0.0081,0.0092,0.0,0.2423,Non-Duplicate,2,False,0.5,4
4603,0,0.55,0.359,0.647,0.2731,0.0248,0.0271,0.0,0.257,Non-Duplicate,0,False,0.5,4
4604,1,0.8,0.969,0.6667,1.0,0.9503,0.9972,0.0,0.9228,Hard,3,False,0.5,2
4605,0,0.3385,0.2356,0.3858,0.0116,0.0414,0.0509,0.0,0.1754,Non-Duplicate,0,False,0.5,4
4606,1,0.75,1.0,0.4333,1.0,0.9971,0.9998,0.0,0.9176,Hard,3,False,0.5,2
4607,1,0.84,0.9898,0.7667,1.0,0.9473,0.9756,0.0,0.939,Medium,1,False,0.5,1
4608,0,0.5116,0.4142,0.4936,0.3967,0.0226,0.0234,0.0,0.2558,Non-Duplicate,0,False,0.5,4
4609,0,0.5,0.4447,0.3712,0.7926,0.0163,0.0159,0.0,0.25,Non-Duplicate,2,False,0.5,4
4610,1,0.8372,1.0,0.3005,1.0,0.976,0.994,0.0,0.9066,Hard,3,False,0.5,2
4611,0,0.4528,0.1998,0.2288,0.0155,0.0421,0.0449,0.0,0.1576,Non-Duplicate,0,False,0.5,4
4612,0,0.4286,0.9146,0.4146,0.6686,0.3591,0.3706,0.0,0.5683,Non-Duplicate,2,False,0.5,4
4613,1,0.9412,0.9731,0.7667,1.0,0.9748,0.9977,0.0,0.9546,Medium,1,False,0.5,1
4614,1,0.8571,1.0,0.7667,1.0,0.8997,0.9284,0.0,0.923,Hard,1,False,0.5,2
4615,1,0.7451,0.9581,0.4333,1.0,0.9234,0.958,0.0,0.8756,Hard,3,False,0.5,2
4616,1,0.7308,0.9721,0.8941,1.0,0.9109,0.9906,0.0,0.9286,Hard,1,False,0.5,2
4617,1,0.8506,1.0,0.6667,1.0,0.9979,0.9989,0.0,0.951,Medium,3,False,0.5,1
4618,1,0.8261,0.9939,0.3804,1.0,0.9664,0.9718,0.0,0.9045,Hard,3,False,0.5,2
4619,1,0.8727,0.9951,0.7667,1.0,0.983,0.9979,0.0,0.9576,Easy,1,False,0.5,0
4620,0,0.7273,0.7826,0.4219,0.9851,0.376,0.3992,0.0,0.5627,Non-Duplicate,2,False,0.5,4
4621,1,0.8085,0.9764,0.6667,1.0,0.9458,0.9695,0.0,0.9196,Hard,3,False,0.5,2
4622,1,0.7407,1.0,0.6667,1.0,1.0,1.0,0.0,0.9407,Medium,3,False,0.5,1
4623,0,0.4314,0.0908,0.4064,0.052,0.0186,0.0256,0.0,0.1253,Non-Duplicate,0,False,0.5,4
4624,1,0.9302,1.0,1.0,1.0,0.9967,0.9998,0.0,0.9922,Easy,1,False,0.5,0
4625,1,0.8444,0.993,0.6667,1.0,0.9651,0.9856,0.0,0.937,Medium,3,False,0.5,1
4626,1,0.9268,0.9988,1.0,1.0,0.9645,0.9704,0.0,0.9775,Easy,1,False,0.5,0
4627,0,0.4082,0.2133,0.6653,0.015,0.0503,0.0555,0.0,0.2057,Non-Duplicate,0,False,0.5,4
4628,1,0.76,0.9968,0.4333,1.0,0.9581,0.9689,0.0,0.9015,Hard,3,False,0.5,2
4629,1,0.8511,1.0,1.0,1.0,0.9908,0.9947,0.0,0.9817,Easy,1,False,0.5,0
4630,1,0.9057,1.0,1.0,1.0,0.9466,0.9505,0.0,0.9673,Easy,1,False,0.5,0
4631,1,0.7407,0.9756,0.6667,1.0,0.9502,0.9922,0.0,0.9182,Hard,3,False,0.5,2
4632,1,0.8511,1.0,1.0,1.0,1.0,1.0,0.0,0.9851,Easy,1,False,0.5,0
4633,0,0.5366,0.3929,0.4187,0.3479,0.0194,0.0214,0.0,0.2422,Non-Duplicate,0,False,0.5,4
4634,0,0.5641,0.2691,0.1329,0.2031,0.0152,0.015,0.0,0.1707,Non-Duplicate,0,False,0.5,4
4635,0,0.5405,0.3989,0.2776,0.378,0.017,0.0177,0.0,0.2292,Non-Duplicate,0,False,0.5,4
4636,0,0.4651,0.4132,0.5881,0.0471,0.0132,0.0192,0.0,0.2571,Non-Duplicate,0,False,0.5,4
4637,1,0.7308,1.0,0.4333,1.0,0.9955,0.9998,0.0,0.9152,Hard,3,False,0.5,2
4638,1,0.7308,0.9777,0.7667,1.0,0.9625,0.9952,0.0,0.9316,Hard,1,False,0.5,2
4639,0,0.65,0.918,0.2795,0.6468,0.3531,0.3672,0.0,0.576,Non-Duplicate,2,False,0.5,4
4640,0,0.55,0.4257,0.2078,0.4022,0.0274,0.0306,0.0,0.2377,Non-Duplicate,0,False,0.5,4
4641,0,0.4,0.3245,0.426,0.2176,0.0163,0.0159,0.0,0.2034,Non-Duplicate,0,False,0.5,4
4642,1,0.7692,0.9905,1.0,1.0,0.9383,0.9545,0.0,0.9491,Medium,1,False,0.5,1
4643,1,0.8837,1.0,0.7146,1.0,0.9909,0.9994,0.0,0.9574,Easy,3,False,0.5,0
4644,0,0.5366,0.4065,0.4224,0.3983,0.019,0.0202,0.0,0.247,Non-Duplicate,0,False,0.5,4
4645,0,0.55,0.3994,0.4265,0.3282,0.0292,0.0292,0.0,0.2506,Non-Duplicate,0,False,0.5,4
4646,1,0.8163,1.0,1.0,1.0,0.9922,0.9964,0.0,0.979,Easy,1,False,0.5,0
4647,1,0.8837,0.9873,1.0,1.0,0.9722,0.998,0.0,0.9766,Easy,1,False,0.5,0
4648,1,0.8727,0.9939,0.6667,1.0,0.9809,0.9988,0.0,0.9468,Medium,3,False,0.5,1
4649,1,0.7547,0.9912,0.7452,1.0,0.973,0.9976,0.0,0.9397,Medium,1,False,0.5,1
4650,0,0.55,0.4236,0.2922,0.4117,0.0321,0.0343,0.0,0.2474,Non-Duplicate,0,False,0.5,4
4651,0,0.3793,0.3163,0.4183,0.0133,0.021,0.0279,0.0,0.2013,Non-Duplicate,0,False,0.5,4
4652,0,0.4348,0.2828,0.3685,0.0126,0.0352,0.0447,0.0,0.197,Non-Duplicate,0,False,0.5,4
4653,0,0.4103,0.4139,0.5155,0.9645,0.0143,0.017,0.0,0.2444,Non-Duplicate,2,False,0.5,4
4654,1,0.7547,1.0,0.7667,1.0,1.0,1.0,0.0,0.9521,Medium,1,False,0.5,1
4655,1,0.8936,0.9856,0.7132,1.0,0.972,0.9919,0.0,0.947,Medium,3,False,0.5,1
4656,0,0.5128,0.3617,0.3804,0.3462,0.0196,0.0192,0.0,0.2246,Non-Duplicate,0,False,0.5,4
4657,1,0.9362,1.0,0.6132,1.0,0.9597,0.9616,0.0,0.9372,Medium,3,False,0.5,1
4658,0,0.4,0.3367,0.3498,0.2651,0.0317,0.0315,0.0,0.2071,Non-Duplicate,0,False,0.5,4
4659,1,0.8837,1.0,0.6667,1.0,0.9773,0.9797,0.0,0.9453,Medium,3,False,0.5,1
4660,1,0.7407,0.9897,0.6667,1.0,0.9615,0.9933,0.0,0.9262,Hard,3,False,0.5,2
4661,1,0.7547,0.9913,0.4333,1.0,0.9974,0.9998,0.0,0.9151,Hard,3,False,0.5,2
4662,0,0.4615,0.3569,0.3644,0.341,0.0184,0.0186,0.0,0.2158,Non-Duplicate,0,False,0.5,4
4663,1,0.8182,0.9896,0.6667,1.0,0.9565,0.9554,0.0,0.925,Hard,3,False,0.5,2
4664,1,0.962,0.9958,0.6667,1.0,0.9996,0.9998,0.0,0.9612,Easy,3,False,0.5,0
4665,0,0.5,0.4144,0.1721,0.8098,0.0149,0.0156,0.0,0.2191,Non-Duplicate,2,False,0.5,4
4666,1,0.8444,0.9957,0.2274,1.0,0.9829,0.9974,0.0,0.9009,Hard,3,False,0.5,2
4667,1,0.7308,0.9951,0.6667,1.0,0.9776,0.9925,0.0,0.9309,Hard,3,False,0.5,2
4668,1,0.9302,1.0,0.7667,1.0,0.9787,0.9984,0.0,0.964,Easy,1,False,0.5,0
4669,1,0.9333,1.0,0.6667,1.0,0.9611,0.9935,0.0,0.949,Medium,3,False,0.5,1
4670,1,0.9268,1.0,0.4333,1.0,0.9976,0.9999,0.0,0.9354,Medium,3,False,0.5,1
